lon,lat,SA code
-5.881633343103806,54.591969860714386,N00001000
-5.886453187972149,54.59272468128667,N00001004
-5.885865227295637,54.59164723093083,N00001005
-5.927052885361083,54.58498179803496,N00001016
-5.921259007745162,54.58411708308038,N00001027
-5.9391277960971856,54.584284829134376,N00001006
-5.943032664831873,54.58274074854026,N00001007
-5.927628109495697,54.58377226435834,N00001017
-5.9310765140564,54.58363892134726,N00001018
-5.924242882641434,54.584273017024756,N00001010
-5.926359846846923,54.58252361678178,N00001011
-5.934860070234963,54.586115356314345,N00001022
-5.926778291589715,54.58392476101239,N00001019
-5.929802623046722,54.58110210979725,N00001012
-5.935716200152095,54.581850711807995,N00001008
-5.924213684597757,54.58291007747539,N00001013
-5.935098234128263,54.58052812631697,N00001014
-5.940181689378174,54.58172226932003,N00001009
-5.930705033590029,54.578897853005195,N00001015
-5.921487315160902,54.58889548955203,N00001028
-5.9208864471698135,54.586595448162115,N00001029
-5.931858029801283,54.587299472193536,N00001023
-5.929744350231499,54.58770120729002,N00001024
-5.925556361139786,54.586966036763286,N00001030
-5.930109208729587,54.58701094962944,N00001025
-5.9291040695299895,54.58656723219452,N00001026
-5.92459780277064,54.58576720082737,N00001020
-5.920741593600614,54.58525847119735,N00001031
-5.928297954557516,54.58530224404376,N00001021
-5.933282856659881,54.63757773173715,N00001037
-5.923864843848719,54.63594962829326,N00001032
-5.931227795243773,54.63445907029904,N00001038
-5.922131094825824,54.63168640181326,N00001033
-5.925423042253441,54.63422207729176,N00001034
-5.927663818349928,54.6326309205071,N00001035
-5.925525392539964,54.63125218066865,N00001036
-5.9334962298418885,54.64221234042748,N00001039
-5.921904822270188,54.64112250086822,N00001041
-5.927800978504215,54.64143420480113,N00001042
-5.921323308501322,54.63879490391002,N00001043
-5.924355065515877,54.63965104289615,N00001044
-5.925020952117509,54.638074676561196,N00001045
-5.928113285735737,54.63661242039328,N00001040
-5.9412300106254365,54.634354628720665,N00001051
-5.950199207019092,54.633367784028486,N00001046
-5.953834182535697,54.63244585115211,N00001047
-5.945132571626969,54.63252750121071,N00001052
-5.948012784331523,54.63196108470824,N00001048
-5.95754608504478,54.633434443481384,N00001049
-5.952481407685636,54.62886705892314,N00001050
-5.955015003934775,54.64387008575923,N00001056
-5.957120153113218,54.638282512808686,N00001057
-5.938432408972954,54.6393764369308,N00001053
-5.943746819513591,54.63845962651106,N00001058
-5.952413653305486,54.636340463333106,N00001059
-5.939073470070932,54.63676767265815,N00001054
-5.946972802665566,54.63478196812201,N00001055
-5.957773164536179,54.6351099930034,N00001060
-5.84055121528595,54.59164267547988,N00001066
-5.835038315178663,54.59166878055801,N00001072
-5.853374768045776,54.58965218806533,N00001061
-5.8463787690091955,54.59087827251547,N00001067
-5.82119840727144,54.591690041742446,N00001073
-5.849273441931179,54.58955262760135,N00001068
-5.8492891087583425,54.58725739502323,N00001062
-5.857417615918509,54.585715109969556,N00001063
-5.851196085045107,54.58516255868525,N00001064
-5.857944488304194,54.58204641875011,N00001065
-5.8307749044871,54.59356713389468,N00001074
-5.834369268565992,54.593408833995625,N00001075
-5.828298792331144,54.59205254953853,N00001076
-5.823326574698546,54.59327475872549,N00001077
-5.84449397860093,54.59346253897581,N00001069
-5.8491358925991435,54.59278981024829,N00001070
-5.837194397510168,54.59358381269781,N00001078
-5.841351019761857,54.59309765786087,N00001071
-5.946382547607342,54.6284665678986,N00001086
-5.937990223057881,54.62463546294725,N00001079
-5.9445317031171205,54.63110629141507,N00001087
-5.940249970434915,54.63155583989925,N00001083
-5.9428087690221805,54.63210542738597,N00001088
-5.940422505506094,54.62868583762343,N00001084
-5.941598846223801,54.625762158407255,N00001085
-5.949920317099994,54.6246777725359,N00001089
-5.948734810864711,54.62663154692638,N00001090
-5.935528412711441,54.623310787911606,N00001080
-5.93506811201954,54.621675647185995,N00001081
-5.940125881135289,54.62261931327334,N00001082
-5.965338121225525,54.62376461987316,N00001101
-5.95202430284754,54.62167699648939,N00001096
-5.949428316187568,54.62067615266439,N00001091
-5.9565474152492985,54.62041609987124,N00001097
-5.95317502076823,54.61951084027146,N00001092
-5.950827406994369,54.61770492072523,N00001093
-5.953760992116279,54.62321073323632,N00001098
-5.965806802978719,54.62066637809782,N00001102
-5.964033545232787,54.61828754987139,N00001103
-5.953189450907073,54.61763501058231,N00001094
-5.948134436090125,54.61879332296022,N00001095
-5.9592900780816995,54.62583452796413,N00001099
-5.95759183091858,54.62406311427678,N00001100
-5.959662921929488,54.62227229954479,N00001104
-5.960485795255195,54.62073340358753,N00001105
-5.9541560944674945,54.599080463944006,N00001113
-5.960037083041817,54.597824545957586,N00001106
-5.961873419108217,54.59751152827426,N00001107
-5.958202805723819,54.59670135602408,N00001114
-5.959470347514711,54.59601359817977,N00001115
-5.9561385673155876,54.59622469860471,N00001116
-5.96058957930746,54.59564241523118,N00001108
-5.9691508232706045,54.599594565700436,N00001109
-5.962081151376528,54.600814237930116,N00001110
-5.959074350706816,54.59978514611954,N00001111
-5.9620502287597645,54.598996231828224,N00001112
-5.952400754208004,54.6060920267004,N00001117
-5.951074258993649,54.609439059314724,N00001124
-5.955432264570638,54.605774108542256,N00001118
-5.94762115724532,54.60530335494879,N00001119
-5.950179985120447,54.60509093810381,N00001120
-5.953319013773627,54.608051835376166,N00001125
-5.9457493144356155,54.61274163240921,N00001126
-5.949033534979056,54.611286284169154,N00001127
-5.945068348354691,54.61130215091609,N00001128
-5.947528655347396,54.60775713822414,N00001121
-5.955353907629376,54.61054723483296,N00001129
-5.957805001937566,54.60638873823593,N00001122
-5.949038796058799,54.606248434163064,N00001123
-5.932204335930312,54.615547293280976,N00001137
-5.926382082530615,54.61428164064173,N00001130
-5.920186565184202,54.608231271486844,N00001131
-5.9256160548146015,54.611898803885914,N00001132
-5.9280899590241924,54.61366871579887,N00001138
-5.903984390832773,54.63214951537173,N00001133
-5.923812943613279,54.62317183063156,N00001134
-5.931147556097722,54.62143494407957,N00001139
-5.927866157024399,54.620860291794344,N00001140
-5.914339699196351,54.6162260369749,N00001135
-5.927967646548678,54.61831298341658,N00001141
-5.92731175422381,54.61652734547666,N00001142
-5.929851271102087,54.61621753404975,N00001143
-5.9256009405470795,54.61564677999907,N00001136
-5.9305826369731545,54.6134862449902,N00001144
-5.942624082624537,54.59731683166086,N00001150
-5.933817050999688,54.59981995516835,N00001155
-5.943611190106931,54.599819607425836,N00001156
-5.953562278680435,54.5948641355437,N00001145
-5.948915796744478,54.59804274110159,N00001151
-5.94571178610027,54.59672812977201,N00001152
-5.9490137621015196,54.59719089492163,N00001153
-5.944886429428079,54.59459836503839,N00001154
-5.95017046556971,54.59586339106793,N00001146
-5.957518642921674,54.591688076748376,N00001147
-5.950371149157858,54.59355513401786,N00001148
-5.94758009278842,54.59297398932633,N00001149
-5.983002353348114,54.57704555699819,N00001163
-5.976316584257325,54.57860385913163,N00001157
-5.979179442868066,54.5752951946985,N00001158
-5.9803596154133425,54.58843350470957,N00001159
-5.9681649536824075,54.58381828130418,N00001160
-5.970497447240241,54.58735715217569,N00001161
-5.991468933670166,54.58543258235237,N00001168
-5.9893054727664365,54.58363225422899,N00001169
-5.986396474971298,54.58687876466284,N00001170
-5.976328682216372,54.584814209083625,N00001162
-5.985973913958506,54.58441508288317,N00001171
-5.981920750193918,54.583053169133755,N00001164
-5.986210784505946,54.583065514742835,N00001172
-5.984648994170399,54.58153371798928,N00001165
-5.982706467985456,54.580285538227415,N00001166
-5.986098936261025,54.57995445731602,N00001167
-5.981998393764162,54.556702684347535,N00001183
-5.988823009876971,54.56149173260935,N00001178
-5.991380782068241,54.55952216648354,N00001179
-5.988387577599105,54.55933192537895,N00001180
-5.986191105047911,54.558649970095814,N00001181
-5.99364841578883,54.55425945820575,N00001182
-5.987802132053475,54.55616481903036,N00001184
-5.9836849478500405,54.55517799084936,N00001173
-5.982078525909923,54.555298219859154,N00001185
-5.985975859712924,54.54483938437289,N00001174
-5.980982382655206,54.553401315598656,N00001186
-5.981384066635971,54.55024185456423,N00001175
-5.9876104223902695,54.55290564970332,N00001176
-5.978273479967949,54.550825421589664,N00001187
-5.984789884397983,54.5521525250498,N00001177
-5.935081376824786,54.62777543031569,N00001188
-5.921975031737968,54.62853743422347,N00001197
-5.928718841037446,54.629346319694086,N00001198
-5.929223301191666,54.62778013368909,N00001189
-5.924131137995038,54.62721854801315,N00001199
-5.9250026317343485,54.62536786980022,N00001191
-5.927576378017846,54.62617699179493,N00001192
-5.921942688069887,54.6255890936772,N00001193
-5.926300490547258,54.62450791437017,N00001194
-5.930480694546155,54.62546839721628,N00001190
-5.9319383721437005,54.62413955985242,N00001195
-5.927915130797826,54.62364395776897,N00001196
-5.933558461434501,54.632090973170705,N00001200
-5.936225986828099,54.63387796496595,N00001201
-5.995135784343796,54.576279257233175,N00001206
-5.998452006887397,54.585146375330986,N00001202
-5.999999949934831,54.58192044163065,N00001203
-5.9975853400419075,54.57958741381551,N00001204
-5.990016499889451,54.579954362065976,N00001205
-5.99669648181346,54.57793694855692,N00001207
-6.002338950579007,54.57703589777145,N00001212
-6.004896819604262,54.57810044038941,N00001213
-5.991813020951914,54.57745721055701,N00001208
-6.004165209809167,54.57691800600849,N00001214
-6.000910790190763,54.576066916187536,N00001209
-5.998633433875653,54.57570023103235,N00001210
-6.005121771208846,54.57538346318713,N00001215
-6.006764507443957,54.573738447623555,N00001216
-5.997525002776151,54.574473362985515,N00001211
-5.968644270850884,54.6109132527792,N00001224
-5.974289155537955,54.61147431696189,N00001217
-5.96755788560796,54.611971583680834,N00001225
-5.97034738114586,54.6116476670514,N00001226
-5.980237712960372,54.6116052440333,N00001218
-6.006283187608298,54.61816178668552,N00001219
-5.984757314538907,54.62045617852583,N00001220
-5.980759033452342,54.61919326304024,N00001221
-5.978267910362059,54.618732316325854,N00001222
-5.983184983099121,54.61793512399553,N00001227
-5.979254452406434,54.616173793053015,N00001228
-5.984944978643766,54.615420178035585,N00001223
-5.9721562091901,54.61361484363064,N00001229
-5.966996552785912,54.61380979771671,N00001230
-6.011372028713906,54.57285160067528,N00001238
-6.01023978617363,54.573188042334785,N00001239
-6.022451896426373,54.57385439855813,N00001235
-6.026565037508674,54.57588957977702,N00001236
-6.015448582044745,54.57398149119818,N00001241
-6.016466254730414,54.572258856850134,N00001240
-6.022625780656946,54.59795305347278,N00001231
-6.027558019225948,54.58101533891987,N00001232
-6.031919498669112,54.5787647714876,N00001233
-6.019846449457981,54.57853270101542,N00001234
-6.013186605286568,54.577785312195275,N00001242
-6.014090444939857,54.575691323477486,N00001243
-6.009870554706763,54.577092000679684,N00001244
-6.017405187948529,54.57617750550789,N00001237
-6.009546015210702,54.575441886389115,N00001245
-5.983309315066429,54.6062136748872,N00001246
-5.9774785223735485,54.60485689999443,N00001257
-5.975167209054137,54.605903811932244,N00001251
-5.970067389626358,54.60220771341621,N00001252
-5.973973195027065,54.603342453541366,N00001253
-5.9905789759068515,54.60376454542864,N00001247
-5.9777697773002325,54.602190342795275,N00001258
-5.976087552817083,54.6024920373778,N00001259
-5.9774401693824055,54.59978649721791,N00001260
-5.979950869756074,54.601679018582814,N00001261
-5.974584629921771,54.59936333030819,N00001262
-5.993661395372418,54.61101177845528,N00001248
-5.981631480623042,54.60994552090141,N00001249
-5.97839951463335,54.60724760749667,N00001254
-5.987063616848744,54.60676161978633,N00001250
-5.970093156237023,54.60648994521298,N00001255
-5.976888974181807,54.60873586309732,N00001256
-5.887125692008691,54.60315924744845,N00001263
-5.891047150818502,54.60227740192317,N00001264
-5.900715347286317,54.60998826108847,N00001265
-5.892942084348438,54.60132552811653,N00001266
-5.881917251144336,54.60101038508582,N00001269
-5.886659163948057,54.60101186025155,N00001270
-5.889490434602718,54.59917422881738,N00001271
-5.896440727702861,54.60024998400215,N00001267
-5.880941958065709,54.60074080154894,N00001272
-5.89941834288294,54.59986537469418,N00001268
-5.883630024312335,54.598861391976314,N00001273
-5.878145768855042,54.590816729257625,N00001286
-5.868197394896278,54.58396925848067,N00001274
-5.866114202981347,54.586400179901176,N00001275
-5.865704097009905,54.58306604753,N00001276
-5.859662344465828,54.5938177588291,N00001281
-5.858588882593975,54.592206181094845,N00001282
-5.85921749036104,54.5889842157857,N00001283
-5.874872699866986,54.59154712526297,N00001287
-5.873498313974657,54.59049090403003,N00001288
-5.866504075587157,54.58928124372398,N00001284
-5.877474248073877,54.589885319738634,N00001289
-5.869376702425441,54.59000098062321,N00001285
-5.874695034353659,54.58947676928,N00001290
-5.863722623564553,54.587195794495955,N00001277
-5.862157922805595,54.58739114042158,N00001278
-5.870161004617294,54.58805579648147,N00001279
-5.869285518332935,54.586609448373856,N00001280
-5.996994424166953,54.56433520060018,N00001291
-6.007346156911866,54.566697297965554,N00001296
-6.004264570627459,54.56548583090317,N00001297
-6.011102987602377,54.56509438865798,N00001298
-6.008581873163849,54.563805365895234,N00001299
-5.997812240635252,54.56182738310868,N00001292
-6.013285922824123,54.57069965515302,N00001302
-6.009265944855682,54.570011863480666,N00001303
-6.006932241694841,54.571039475938335,N00001304
-6.006052535860421,54.568759270822255,N00001305
-6.000778320855785,54.567894175917175,N00001300
-6.0097208673228755,54.56787574684709,N00001306
-6.012232103238647,54.56863952060943,N00001307
-5.994835353390354,54.56627702867813,N00001293
-6.003272560549584,54.568245308605576,N00001301
-5.995637884268278,54.56794031120999,N00001294
-6.002073585021065,54.5662390743761,N00001295
-5.972647967997957,54.61680123019479,N00001319
-5.977028884060152,54.619805335305216,N00001320
-5.969256105184658,54.61589799957215,N00001321
-5.98262874896113,54.64227364962589,N00001308
-5.988662527289785,54.63569856113727,N00001309
-6.005077620446831,54.63070927355196,N00001310
-5.978574506891632,54.62804166041977,N00001314
-5.980584303180256,54.62945803116194,N00001311
-5.984578889819043,54.62696874762758,N00001312
-5.978799103787418,54.62508466100126,N00001315
-5.976441555833484,54.623424453854234,N00001316
-5.98227770607723,54.62325740092776,N00001313
-5.974092826483163,54.623202794319894,N00001317
-5.9738561405062764,54.62173848820263,N00001318
-5.97156817280322,54.62122043711323,N00001322
-5.969807221325519,54.619512703006485,N00001323
-5.973535100977877,54.619235705398836,N00001324
-5.95564113143398,54.56834829460387,N00001328
-5.965962930088422,54.56450750128525,N00001325
-5.951068450922289,54.571291127652074,N00001331
-5.953350683082046,54.56358815512795,N00001329
-5.957171535317924,54.56434509573514,N00001330
-5.9597262685261105,54.56034740069942,N00001326
-5.957698890603643,54.55981999900234,N00001327
-5.956858536108473,54.57497107450284,N00001332
-5.952463400372313,54.57452696561113,N00001333
-5.949311846741123,54.573080718358376,N00001334
-5.959510658029902,54.573042567280424,N00001335
-5.955632987640372,54.57248537529865,N00001336
-5.957108955701698,54.57141225238883,N00001337
-5.975608751226428,54.56423982515055,N00001346
-5.984246034222245,54.565575954795634,N00001341
-5.981363965645517,54.56836642552918,N00001347
-5.9848518371722,54.56355824660404,N00001342
-5.989474555615853,54.56429783165997,N00001343
-5.981823809039691,54.563060777370346,N00001348
-5.99196885530513,54.56275685739095,N00001344
-5.9773225110933845,54.55949470685956,N00001338
-5.977771614796772,54.55751878166318,N00001339
-5.981215987563478,54.55971270680459,N00001340
-5.9727610910817335,54.57022827637358,N00001349
-5.989245576212681,54.566860255528155,N00001345
-5.930003456149442,54.60875629849602,N00001350
-5.933255806345874,54.60983859605,N00001354
-5.929621839191294,54.606510120207275,N00001351
-5.93245950289569,54.60394165394337,N00001352
-5.935470882013307,54.6049539109935,N00001353
-5.9355419638925415,54.61370147270978,N00001358
-5.933841529860821,54.613404935685146,N00001359
-5.931238322227637,54.61235235008036,N00001360
-5.93458457018713,54.61218145895323,N00001355
-5.934608903573487,54.611206210477576,N00001356
-5.932053093645833,54.61175124770737,N00001361
-5.931192144182441,54.610493855034086,N00001357
-5.929592906106888,54.61080615556549,N00001362
-5.884057874865635,54.585681363193814,N00001373
-5.896292163406184,54.58623188247429,N00001363
-5.893895857837916,54.584720018540374,N00001364
-5.891074359872093,54.58722720879281,N00001365
-5.877972757669491,54.58406355347424,N00001374
-5.884692524977365,54.58384961098392,N00001368
-5.896335952370261,54.5842842415982,N00001366
-5.889752756834407,54.584189270672674,N00001369
-5.8903764838641015,54.58275899163967,N00001370
-5.880168449342515,54.581895562528224,N00001371
-5.8871470803937616,54.58186769672961,N00001372
-5.888201458487745,54.58871628963347,N00001375
-5.881531836075536,54.58989782666464,N00001376
-5.875266695262443,54.585512133647306,N00001377
-5.887860473830946,54.586449480042816,N00001378
-5.89733145995014,54.58703671695977,N00001367
-5.880765794541944,54.58808515811576,N00001379
-5.906828134384976,54.585088584255494,N00001392
-5.917003973528232,54.58050478687828,N00001380
-5.899692986872947,54.58463122222848,N00001386
-5.91500296364871,54.58668317993689,N00001381
-5.9086128042715975,54.58416191167125,N00001393
-5.900439224161488,54.58357039899687,N00001387
-5.905831062353269,54.58318979698044,N00001394
-5.901822962878467,54.58292472613515,N00001395
-5.896081277716644,54.58134394429746,N00001388
-5.900091226188683,54.58285344968506,N00001389
-5.909179129799127,54.58182542292717,N00001382
-5.901704317934921,54.58178990473519,N00001390
-5.906423285414577,54.5779630159709,N00001383
-5.900791123737402,54.580402893726706,N00001391
-5.901642646889627,54.57918994699952,N00001384
-5.9119907748327245,54.57934723207789,N00001385
-5.908109338273624,54.58683152015707,N00001396
-5.902731243336318,54.585415313709824,N00001397
-5.903590810893721,54.585107932249315,N00001398
-5.921593411522802,54.56768155088281,N00001399
-5.911929403454005,54.569278141663546,N00001409
-5.908330678344932,54.56794434500195,N00001410
-5.9158552418945645,54.5696973448604,N00001404
-5.908903422946841,54.566993941129994,N00001411
-5.919753410239508,54.56468900605616,N00001400
-5.906086751246166,54.57439905066063,N00001405
-5.905988016763875,54.573321819733614,N00001406
-5.927103259157511,54.57283308950965,N00001401
-5.916894611635595,54.572815936613324,N00001407
-5.923429943279375,54.57290831225784,N00001402
-5.911039611987237,54.573852007257635,N00001408
-5.919621814245866,54.572403808117635,N00001403
-5.912755548807752,54.57124635764584,N00001412
-5.908403374785234,54.5714168353804,N00001413
-5.908755566678112,54.56950364664908,N00001414
-5.9389623947310275,54.59016037402628,N00001426
-5.922614820880261,54.59388669663139,N00001415
-5.92536274900428,54.59005435382761,N00001420
-5.943922242688103,54.59103892927123,N00001427
-5.946478200633391,54.589571003653994,N00001428
-5.934017795976081,54.59094372752906,N00001421
-5.94242601729421,54.58765974156523,N00001429
-5.928550091021048,54.58950707683436,N00001422
-5.929674230475814,54.59646924917224,N00001416
-5.938248387077678,54.59440683669345,N00001417
-5.9206203608441195,54.596148060377146,N00001418
-5.921810764084415,54.592262702313405,N00001423
-5.9169372101734785,54.5938826107232,N00001419
-5.940881537943811,54.59160882518744,N00001430
-5.928622417298183,54.59173010326651,N00001424
-5.929401509037833,54.58872617369945,N00001425
-5.955068103753322,54.602680325749766,N00001431
-5.957190934664724,54.603055927730146,N00001432
-5.959917948923847,54.60316029560457,N00001433
-5.940354435388801,54.60408013561868,N00001437
-5.952663916339508,54.60335382696635,N00001434
-5.942946691288408,54.602598530292575,N00001438
-5.936576063272752,54.602157661662275,N00001439
-5.947809215975282,54.60274169240414,N00001440
-5.952924359857384,54.60192522883297,N00001435
-5.951799372290665,54.60113330740923,N00001436
-5.944075842834938,54.607768887028655,N00001441
-5.939554116491508,54.60705062032468,N00001442
-5.944252186104956,54.60493420339994,N00001443
-5.938569081167968,54.60577162234661,N00001444
-5.85964079485383,54.59579180845478,N00001456
-5.851283781126743,54.594294132135204,N00001451
-5.826501624990477,54.606022360160566,N00001445
-5.850435425326206,54.61259230002854,N00001446
-5.847691574011844,54.61421027768433,N00001447
-5.850414793321266,54.60697939931492,N00001448
-5.853499846030519,54.607381981126096,N00001449
-5.845584697229426,54.6038614576415,N00001452
-5.851127919472271,54.603805189455954,N00001450
-5.841085900651388,54.596891697448925,N00001453
-5.838621672406647,54.60098296856678,N00001454
-5.857149041781278,54.59908594142965,N00001457
-5.8617999320768295,54.599233853026625,N00001458
-5.851513038994047,54.599361966502016,N00001459
-5.862560998699816,54.597401680374894,N00001460
-5.854504357582606,54.5961444571462,N00001455
-5.93195108425138,54.578595765702325,N00001468
-5.933447924793259,54.576048378505575,N00001469
-5.933429902814752,54.57843504278168,N00001470
-5.938610625140792,54.57760272859341,N00001466
-5.935527817980613,54.57838976434806,N00001471
-5.941104789039982,54.57480047984676,N00001467
-5.931278025293223,54.57307134360839,N00001473
-5.940221582189461,54.57195050959275,N00001472
-5.943412170763077,54.56907958178484,N00001474
-5.9288167490667645,54.57087374146064,N00001475
-5.932194045095657,54.57102038269042,N00001476
-5.936177255761383,54.56996896080054,N00001477
-5.928860221886378,54.569280713664405,N00001478
-5.931971166880856,54.56841764787861,N00001479
-5.935640381905397,54.56644350133808,N00001461
-5.939791347447259,54.56670945074906,N00001462
-5.9462943600168625,54.56662437414309,N00001463
-5.93082485597623,54.56553990182736,N00001464
-5.938960317803097,54.561807214084396,N00001465
-5.872819742234322,54.62307282914069,N00001480
-5.874386307110024,54.60904048181998,N00001481
-5.878801729146943,54.60763031266813,N00001482
-5.873972605883264,54.607682878226264,N00001483
-5.876666801250583,54.60753563032198,N00001485
-5.874091244630158,54.60567447227813,N00001486
-5.880785369139612,54.606677100741855,N00001487
-5.8812502791071175,54.60572577809627,N00001488
-5.88652742765605,54.60749921246821,N00001484
-5.876969407283514,54.60583243301057,N00001489
-5.876682867715966,54.60349919626441,N00001491
-5.885152335167498,54.60455276155923,N00001492
-5.878265705362203,54.604601019037,N00001490
-5.882665515188916,54.60401886969377,N00001493
-5.881463063944914,54.60316923024456,N00001494
-5.885463696060015,54.60339168468639,N00001495
-5.883949113848543,54.60333393194828,N00001496
-5.879224543834126,54.602999345764175,N00001497
-5.899491692507046,54.593564799252064,N00001498
-5.903548096070225,54.593555405592696,N00001499
-5.905812586257976,54.594205659000195,N00001500
-5.896902841351039,54.59297420403443,N00001501
-5.893812383222414,54.592847923929085,N00001506
-5.899178743313165,54.591653474654144,N00001502
-5.9016608299176045,54.59188420638219,N00001507
-5.892272137929751,54.590744282807435,N00001508
-5.897437780616377,54.59024890571646,N00001509
-5.901280897949708,54.59067048533087,N00001510
-5.898196860218552,54.58845825737755,N00001511
-5.900967565571885,54.589581451777,N00001512
-5.894233039607399,54.58855695342089,N00001513
-5.8950438226633635,54.595839286710905,N00001503
-5.8990593157238616,54.59553665954839,N00001504
-5.901620104043259,54.59446896564434,N00001505
-5.9734034325603185,54.55938528634327,N00001519
-5.960388937735289,54.55340827151521,N00001514
-5.96886669964595,54.557743047804884,N00001520
-5.970300722942076,54.55757402913726,N00001521
-5.977252851185747,54.55634311971446,N00001525
-5.974477523159323,54.55629866016726,N00001526
-5.968346210911812,54.554690390160786,N00001527
-5.971833611086384,54.555282657719175,N00001528
-5.97743681160424,54.55519530396789,N00001529
-5.973007832533456,54.5570855456705,N00001522
-5.971261323685674,54.54164861294832,N00001515
-5.974753849666614,54.55353341497769,N00001530
-5.9707332301955525,54.552149955620095,N00001516
-5.948440431696462,54.561615180446395,N00001517
-5.948710800654664,54.55679193892056,N00001518
-5.968916207565723,54.559570063402646,N00001523
-5.966639624686899,54.558422289229874,N00001524
-5.985823578580944,54.59930079180896,N00001535
-5.990038120098688,54.59830391774101,N00001531
-5.982184320957726,54.599728804647505,N00001536
-5.9985680856224946,54.59664978116151,N00001532
-5.986048237571124,54.59704912749692,N00001537
-5.990919288107316,54.59446901007576,N00001538
-5.988403190101116,54.59560502248839,N00001539
-6.003009297661607,54.58936860306693,N00001533
-5.989051741740263,54.59259721889474,N00001540
-5.986658161110753,54.59106180091519,N00001541
-5.990984928583012,54.59025677315985,N00001534
-5.990158044731172,54.58748888952852,N00001542
-5.989437041175091,54.58922764839087,N00001543
-5.98778323560041,54.5866943637848,N00001544
-5.935532276589271,54.61634091579964,N00001558
-5.944927450613438,54.61906638854518,N00001552
-5.940133549423521,54.61873942152222,N00001559
-5.9413122387214115,54.6161552759305,N00001553
-5.945164264801223,54.61700274730678,N00001554
-5.9355900624819355,54.61532298261952,N00001545
-5.948817421916752,54.615392094799944,N00001555
-5.94372980693068,54.61495618868849,N00001546
-5.946079988850153,54.61609764729229,N00001556
-5.939213136506852,54.615692984985664,N00001547
-5.937310070548447,54.613437275683296,N00001548
-5.941784681100588,54.61353188301901,N00001549
-5.9465093394400546,54.614453039307776,N00001557
-5.938817721466308,54.61214091946637,N00001550
-5.940589253020693,54.60976413082571,N00001551
-5.939981738591667,54.621637280792555,N00001560
-5.943801033317201,54.62240715516652,N00001561
-5.933577672939755,54.61871757725041,N00001562
-5.935172360915464,54.61794142174146,N00001563
-5.937173406668411,54.61730347969744,N00001564
-5.974935110820047,54.59184370452951,N00001565
-5.984941355535355,54.59614047706153,N00001574
-5.976238840588487,54.595892482736005,N00001570
-5.982469730699392,54.59553307879064,N00001575
-5.973239464535701,54.59395553707465,N00001571
-5.980503617535922,54.596429124009916,N00001572
-5.985357323797392,54.5943440161852,N00001576
-5.981470880764373,54.59365770267864,N00001577
-5.972280282107555,54.591494851754796,N00001566
-5.97929360026793,54.592755066597974,N00001573
-5.983266000449359,54.59336268764642,N00001578
-5.976870996163911,54.59195255329873,N00001567
-5.96855223913688,54.5914671352422,N00001568
-5.970536501557202,54.58965955071089,N00001569
-5.951980407455779,54.58180185723021,N00001592
-5.942461865735656,54.580388748714086,N00001585
-5.942430347561032,54.5796777956462,N00001586
-5.952267572687533,54.58015326368282,N00001587
-5.952898888532701,54.579309111480796,N00001588
-5.949311922876916,54.57932758646647,N00001589
-5.952575756625201,54.57772288238461,N00001579
-5.943895195940968,54.57806813152797,N00001580
-5.948992400798452,54.575643015026074,N00001581
-5.947822192259544,54.57739650784262,N00001582
-5.954533511658298,54.57761521234775,N00001583
-5.9554932886007785,54.576187051259694,N00001584
-5.948445720649064,54.58624868050377,N00001598
-5.944242178739688,54.585336048843374,N00001599
-5.9500366981916075,54.5854649127336,N00001600
-5.945821940455038,54.58477513738365,N00001601
-5.948928383423384,54.58471861865834,N00001602
-5.945249578924239,54.583889227896755,N00001603
-5.948675616834464,54.58363493424655,N00001593
-5.951001379222038,54.583352684262266,N00001594
-5.949810759569213,54.58208570309582,N00001595
-5.947963513207513,54.58259011634075,N00001596
-5.946061097912602,54.58098417801871,N00001590
-5.950718651452405,54.58101016223565,N00001597
-5.9411958028142395,54.580844331388235,N00001591
-5.910898226397294,54.59136993684604,N00001616
-5.904226453384119,54.58808345239504,N00001604
-5.909098087179987,54.58890540038078,N00001617
-5.903308498252832,54.587707948366415,N00001605
-5.9015497638469885,54.58637454726119,N00001606
-5.907168720850143,54.588413304700055,N00001618
-5.901854589470761,54.58774431680969,N00001607
-5.905816113778233,54.587335560489834,N00001608
-5.901771381980827,54.587044005701244,N00001609
-5.914451924208713,54.592724822567234,N00001610
-5.9082800489060565,54.59239034329903,N00001611
-5.910331088345829,54.59355208170889,N00001612
-5.905338977235581,54.59178342070725,N00001613
-5.908194472932134,54.59125296488217,N00001619
-5.911770126657412,54.5909642507585,N00001620
-5.908276482562903,54.589942864405195,N00001621
-5.9061299431115515,54.58979793463964,N00001614
-5.9035306074804845,54.58963136861387,N00001615
-5.909221015118963,54.589840668586746,N00001622
-5.961221577701462,54.60417174991802,N00001623
-5.964268493616978,54.61240050752133,N00001635
-5.962253191792002,54.61086507073157,N00001636
-5.959468386216139,54.61145169844651,N00001637
-5.96532458554169,54.60946803943668,N00001629
-5.96113702714226,54.610916563325254,N00001638
-5.95766682597055,54.610958458617574,N00001639
-5.960113638709453,54.60983824012793,N00001640
-5.961870442659675,54.60941541570134,N00001630
-5.960937970543515,54.608443745685285,N00001631
-5.958990017940698,54.60873350078855,N00001632
-5.961295080519318,54.60750846661703,N00001633
-5.962575238916793,54.606872152851864,N00001634
